order_id,order_line_id,date_sk,product_sk,customer_sk,quantity,unit_price,amount,cost,margin,promotion_sk,promotion_name,discount_rate
12451,2271,41,35,78,4,41.49,165.96,123.32,42.640000000000015,4,Promotion 5,0.25
12452,1412,223,41,41,2,41.24,82.48,54.46,28.020000000000003,0,Promotion 1,0.0
12459,351,168,2,40,2,198.46,396.92,309.08,87.84000000000003,2,Promotion 3,0.15
12459,533,36,51,79,1,94.37,94.37,59.27,35.1,2,Promotion 3,0.15
12460,974,127,33,82,4,50.67,202.68,129.72,72.96000000000001,1,Promotion 2,0.1
12462,509,121,32,105,3,269.89,809.67,579.9000000000001,229.76999999999987,3,Promotion 4,0.2
12466,1620,200,46,103,3,117.57,352.71,276.87,75.83999999999997,1,Promotion 2,0.1
12468,1035,78,52,98,4,159.37,637.48,435.92,201.56,2,Promotion 3,0.15
12478,28,117,15,10,5,181.37,906.85,571.9,334.95000000000005,4,Promotion 5,0.25
12482,445,167,4,110,1,130.58,130.58,86.6,43.98000000000002,1,Promotion 2,0.1
12484,1083,173,39,57,5,220.83,1104.15,867.3000000000001,236.85000000000002,0,Promotion 1,0.0
12484,1424,256,27,68,3,106.16,318.48,199.46999999999997,119.01000000000005,4,Promotion 5,0.25
12493,88,193,33,43,2,50.67,101.34,64.86,36.480000000000004,1,Promotion 2,0.1
12494,1757,17,13,101,3,178.51,535.53,334.46999999999997,201.06,3,Promotion 4,0.2
12497,137,172,8,96,5,51.91,259.54999999999995,160.65,98.89999999999995,3,Promotion 4,0.2
12505,3,219,33,37,5,50.67,253.35000000000002,162.15,91.20000000000002,2,Promotion 3,0.15
12506,933,53,41,11,5,41.24,206.20000000000002,136.15,70.05000000000001,0,Promotion 1,0.0
12519,1919,207,40,5,5,232.91,1164.55,791.35,373.19999999999993,4,Promotion 5,0.25
12524,1338,114,35,61,2,41.49,82.98,61.66,21.320000000000007,3,Promotion 4,0.2
12531,1462,97,27,53,2,106.16,212.32,132.98,79.34,2,Promotion 3,0.15
12532,1372,155,9,64,1,39.99,39.99,29.97,10.020000000000003,4,Promotion 5,0.25
12533,216,48,38,8,4,201.23,804.92,502.88,302.03999999999996,3,Promotion 4,0.2
12536,1180,9,5,27,4,22.07,88.28,66.6,21.680000000000007,3,Promotion 4,0.2
12542,1082,6,47,80,5,250.64,1253.1999999999998,758.15,495.04999999999984,0,Promotion 1,0.0
12544,439,27,45,82,1,170.91,170.91,112.34,58.56999999999999,3,Promotion 4,0.2
12546,827,29,36,97,1,204.95,204.95,153.26,51.69,1,Promotion 2,0.1
12551,1646,106,31,109,1,249.62,249.62,184.43,65.19,0,Promotion 1,0.0
12556,945,175,22,117,2,152.31,304.62,241.98,62.640000000000015,1,Promotion 2,0.1
12574,453,57,5,41,1,22.07,22.07,16.65,5.420000000000002,0,Promotion 1,0.0
12574,1866,209,17,36,2,287.98,575.96,414.62,161.34000000000003,0,Promotion 1,0.0
12574,2128,260,8,22,1,51.91,51.91,32.13,19.779999999999994,3,Promotion 4,0.2
12578,1708,79,26,11,4,87.42,349.68,225.88,123.80000000000001,2,Promotion 3,0.15
12585,1599,76,9,28,5,39.99,199.95000000000002,149.85,50.10000000000002,1,Promotion 2,0.1
12585,1941,267,14,86,3,110.59,331.77,254.21999999999997,77.55000000000001,0,Promotion 1,0.0
12591,699,148,35,96,5,41.49,207.45000000000002,154.14999999999998,53.30000000000004,3,Promotion 4,0.2
12594,1324,10,49,101,1,101.97,101.97,74.11,27.86,3,Promotion 4,0.2
12601,1938,75,22,53,1,152.31,152.31,120.99,31.320000000000007,2,Promotion 3,0.15
12603,1022,231,2,117,1,198.46,198.46,154.54,43.920000000000016,0,Promotion 1,0.0
12608,2415,149,17,90,3,287.98,863.94,621.9300000000001,242.01,0,Promotion 1,0.0
12629,817,188,21,18,5,151.13,755.65,570.9000000000001,184.7499999999999,0,Promotion 1,0.0
12638,979,27,26,42,2,87.42,174.84,112.94,61.900000000000006,0,Promotion 1,0.0
12645,1402,32,29,32,4,137.28,549.12,342.84,206.28000000000003,4,Promotion 5,0.25
12648,2012,143,14,87,1,110.59,110.59,84.74,25.85000000000001,1,Promotion 2,0.1
12649,1141,199,39,14,5,220.83,1104.15,867.3000000000001,236.85000000000002,3,Promotion 4,0.2
12653,1221,186,28,107,4,160.99,643.96,473.64,170.32000000000005,4,Promotion 5,0.25
12660,781,48,58,15,2,297.79,595.58,450.82,144.76000000000005,4,Promotion 5,0.25
12664,138,176,24,23,1,175.8,175.8,110.54,65.26,1,Promotion 2,0.1
12670,949,181,40,81,4,232.91,931.64,633.08,298.55999999999995,2,Promotion 3,0.15
12674,1821,168,43,92,4,76.76,307.04,224.92,82.12000000000003,2,Promotion 3,0.15
12676,1193,139,5,41,5,22.07,110.35,83.25,27.099999999999994,0,Promotion 1,0.0
12684,1853,107,23,41,4,281.97,1127.88,789.68,338.20000000000016,3,Promotion 4,0.2
12686,29,172,19,69,3,236.99,710.97,454.5,256.47,2,Promotion 3,0.15
12687,531,266,41,48,3,41.24,123.72,81.69,42.03,1,Promotion 2,0.1
12688,643,91,53,97,2,84.23,168.46,133.64,34.82000000000002,2,Promotion 3,0.15
12703,2178,34,21,113,3,151.13,453.39,342.54,110.84999999999997,3,Promotion 4,0.2
12705,264,142,48,55,5,244.39,1221.9499999999998,868.85,353.0999999999998,0,Promotion 1,0.0
12706,1758,101,27,39,5,106.16,530.8,332.45,198.34999999999997,3,Promotion 4,0.2
12706,1950,61,15,103,2,181.37,362.74,228.76,133.98000000000002,4,Promotion 5,0.25
12707,410,186,17,35,5,287.98,1439.9,1036.55,403.35000000000014,3,Promotion 4,0.2
12709,299,272,11,85,2,59.47,118.94,93.64,25.299999999999997,3,Promotion 4,0.2
12709,2097,91,34,112,2,170.67,341.34,259.7,81.63999999999999,0,Promotion 1,0.0
12731,1160,138,35,38,3,41.49,124.47,92.49,31.980000000000004,3,Promotion 4,0.2
12740,25,193,57,64,2,136.18,272.36,188.88,83.48000000000002,3,Promotion 4,0.2
12748,842,4,23,118,3,281.97,845.9100000000001,592.26,253.6500000000001,2,Promotion 3,0.15
12748,1011,206,1,106,3,179.39,538.17,418.77,119.39999999999998,2,Promotion 3,0.15
12751,1626,129,3,42,5,34.49,172.45000000000002,121.35,51.10000000000002,3,Promotion 4,0.2
12769,2475,85,4,79,2,130.58,261.16,173.2,87.96000000000004,0,Promotion 1,0.0
12777,1565,122,39,102,4,220.83,883.32,693.84,189.48000000000002,1,Promotion 2,0.1
12780,470,136,14,61,4,110.59,442.36,338.96,103.40000000000003,3,Promotion 4,0.2
12780,712,172,57,6,4,136.18,544.72,377.76,166.96000000000004,4,Promotion 5,0.25
12781,1314,26,56,9,1,23.02,23.02,17.52,5.5,1,Promotion 2,0.1
12799,2369,85,45,8,2,170.91,341.82,224.68,117.13999999999999,2,Promotion 3,0.15
12805,1629,239,29,34,2,137.28,274.56,171.42,103.14000000000001,4,Promotion 5,0.25
12805,1831,56,60,105,2,227.1,454.2,282.44,171.76,0,Promotion 1,0.0
12806,548,25,50,84,2,286.34,572.68,355.74,216.93999999999994,1,Promotion 2,0.1
12806,1071,89,2,67,2,198.46,396.92,309.08,87.84000000000003,0,Promotion 1,0.0
12806,1519,67,56,50,2,23.02,46.04,35.04,11.0,1,Promotion 2,0.1
12808,1520,95,7,103,5,105.66,528.3,356.45000000000005,171.8499999999999,3,Promotion 4,0.2
12811,1631,26,59,5,2,268.59,537.18,324.22,212.95999999999992,1,Promotion 2,0.1
12822,93,66,40,29,1,232.91,232.91,158.27,74.63999999999999,4,Promotion 5,0.25
12822,1437,129,27,4,3,106.16,318.48,199.46999999999997,119.01000000000005,4,Promotion 5,0.25
12826,2307,79,45,86,1,170.91,170.91,112.34,58.56999999999999,4,Promotion 5,0.25
12826,2391,214,8,9,4,51.91,207.64,128.52,79.11999999999998,3,Promotion 4,0.2
12828,2499,26,39,57,2,220.83,441.66,346.92,94.74000000000001,3,Promotion 4,0.2
12832,930,248,32,112,3,269.89,809.67,579.9000000000001,229.76999999999987,2,Promotion 3,0.15
12835,1630,120,49,36,1,101.97,101.97,74.11,27.86,4,Promotion 5,0.25
12839,334,62,55,117,2,57.74,115.48,90.84,24.64,0,Promotion 1,0.0
12843,2226,125,2,45,4,198.46,793.84,618.16,175.68000000000006,3,Promotion 4,0.2
12845,902,62,3,24,3,34.49,103.47,72.81,30.659999999999997,0,Promotion 1,0.0
12847,54,31,16,54,2,16.61,33.22,21.12,12.099999999999998,1,Promotion 2,0.1
12847,729,135,30,35,3,16.27,48.81,34.230000000000004,14.579999999999998,1,Promotion 2,0.1
12860,2332,254,1,81,4,179.39,717.56,558.36,159.19999999999993,3,Promotion 4,0.2
12864,1713,271,36,69,3,204.95,614.8499999999999,459.78,155.06999999999994,3,Promotion 4,0.2
12864,1739,110,34,31,5,170.67,853.3499999999999,649.25,204.0999999999999,0,Promotion 1,0.0
12872,1513,191,32,28,4,269.89,1079.56,773.2,306.3599999999999,3,Promotion 4,0.2
12877,375,267,34,50,2,170.67,341.34,259.7,81.63999999999999,1,Promotion 2,0.1
12879,1,196,53,119,2,84.23,168.46,133.64,34.82000000000002,0,Promotion 1,0.0
12881,180,239,28,89,2,160.99,321.98,236.82,85.16000000000003,2,Promotion 3,0.15
12882,750,175,45,55,4,170.91,683.64,449.36,234.27999999999997,2,Promotion 3,0.15
12883,1939,231,41,106,1,41.24,41.24,27.23,14.010000000000002,1,Promotion 2,0.1
12887,2327,108,40,29,1,232.91,232.91,158.27,74.63999999999999,1,Promotion 2,0.1
12889,361,148,54,94,5,281.45,1407.25,1012.0999999999999,395.1500000000001,4,Promotion 5,0.25
12890,1918,160,40,3,3,232.91,698.73,474.81000000000006,223.91999999999996,1,Promotion 2,0.1
12893,1706,199,17,97,4,287.98,1151.92,829.24,322.68000000000006,4,Promotion 5,0.25
12896,1561,164,3,64,3,34.49,103.47,72.81,30.659999999999997,4,Promotion 5,0.25
12896,1749,31,52,110,3,159.37,478.11,326.94,151.17000000000002,1,Promotion 2,0.1
12897,2061,96,36,79,5,204.95,1024.75,766.3,258.45000000000005,2,Promotion 3,0.15
12898,15,211,51,93,3,94.37,283.11,177.81,105.30000000000001,3,Promotion 4,0.2
12899,1003,184,53,114,1,84.23,84.23,66.82,17.41000000000001,2,Promotion 3,0.15
12907,1717,21,26,38,1,87.42,87.42,56.47,30.950000000000003,2,Promotion 3,0.15
12911,1081,40,41,77,2,41.24,82.48,54.46,28.020000000000003,1,Promotion 2,0.1
12912,2103,1,14,83,5,110.59,552.95,423.7,129.25000000000006,0,Promotion 1,0.0
12920,634,21,34,75,2,170.67,341.34,259.7,81.63999999999999,0,Promotion 1,0.0
12936,971,103,7,95,4,105.66,422.64,285.16,137.47999999999996,1,Promotion 2,0.1
12947,1166,77,10,85,4,180.42,721.68,470.88,250.79999999999995,3,Promotion 4,0.2
12947,1340,12,10,13,1,180.42,180.42,117.72,62.69999999999999,1,Promotion 2,0.1
12950,1775,58,35,25,5,41.49,207.45000000000002,154.14999999999998,53.30000000000004,0,Promotion 1,0.0
12953,316,218,42,25,2,275.64,551.28,384.64,166.64,1,Promotion 2,0.1
12960,1382,215,57,68,5,136.18,680.9000000000001,472.2,208.7000000000001,2,Promotion 3,0.15
12961,1427,71,53,4,5,84.23,421.15000000000003,334.09999999999997,87.05000000000007,1,Promotion 2,0.1
12963,858,164,1,10,4,179.39,717.56,558.36,159.19999999999993,1,Promotion 2,0.1
12964,1101,247,56,56,4,23.02,92.08,70.08,22.0,0,Promotion 1,0.0
12968,158,131,55,53,3,57.74,173.22,136.26,36.96000000000001,1,Promotion 2,0.1
12969,1793,49,50,69,2,286.34,572.68,355.74,216.93999999999994,1,Promotion 2,0.1
12977,759,183,43,120,5,76.76,383.8,281.15,102.65000000000003,4,Promotion 5,0.25
12986,491,61,34,90,2,170.67,341.34,259.7,81.63999999999999,4,Promotion 5,0.25
12989,836,20,23,7,4,281.97,1127.88,789.68,338.20000000000016,1,Promotion 2,0.1
12993,920,253,2,112,1,198.46,198.46,154.54,43.920000000000016,0,Promotion 1,0.0
12996,923,140,35,38,1,41.49,41.49,30.83,10.660000000000004,0,Promotion 1,0.0
13002,2353,107,31,49,1,249.62,249.62,184.43,65.19,1,Promotion 2,0.1
13011,1987,62,48,80,5,244.39,1221.9499999999998,868.85,353.0999999999998,2,Promotion 3,0.15
13013,448,242,7,72,4,105.66,422.64,285.16,137.47999999999996,2,Promotion 3,0.15
13015,1121,26,14,17,5,110.59,552.95,423.7,129.25000000000006,1,Promotion 2,0.1
13016,1343,127,50,120,3,286.34,859.02,533.61,325.40999999999997,1,Promotion 2,0.1
13017,2296,58,3,102,1,34.49,34.49,24.27,10.220000000000002,1,Promotion 2,0.1
13018,887,143,7,100,4,105.66,422.64,285.16,137.47999999999996,2,Promotion 3,0.15
13019,322,73,15,47,4,181.37,725.48,457.52,267.96000000000004,3,Promotion 4,0.2
13020,996,190,7,35,4,105.66,422.64,285.16,137.47999999999996,0,Promotion 1,0.0
13024,1572,10,5,52,5,22.07,110.35,83.25,27.099999999999994,2,Promotion 3,0.15
13029,1541,271,20,63,2,33.99,67.98,45.0,22.980000000000004,3,Promotion 4,0.2
13037,2228,206,37,47,3,91.56,274.68,172.02,102.66,3,Promotion 4,0.2
13044,1358,90,53,7,5,84.23,421.15000000000003,334.09999999999997,87.05000000000007,2,Promotion 3,0.15
13047,472,16,53,99,1,84.23,84.23,66.82,17.41000000000001,2,Promotion 3,0.15
13049,675,183,2,1,3,198.46,595.38,463.62,131.76,3,Promotion 4,0.2
13050,1609,166,31,17,4,249.62,998.48,737.72,260.76,1,Promotion 2,0.1
13053,1707,259,42,57,1,275.64,275.64,192.32,83.32,2,Promotion 3,0.15
13056,2115,122,49,59,5,101.97,509.85,370.55,139.3,1,Promotion 2,0.1
13060,911,155,55,92,1,57.74,57.74,45.42,12.32,2,Promotion 3,0.15
13063,625,253,12,99,2,278.28,556.56,360.76,195.79999999999995,0,Promotion 1,0.0
13075,706,43,35,103,3,41.49,124.47,92.49,31.980000000000004,1,Promotion 2,0.1
13077,1299,201,59,18,5,268.59,1342.9499999999998,810.5500000000001,532.3999999999997,0,Promotion 1,0.0
13077,1647,1,24,107,5,175.8,879.0,552.7,326.29999999999995,1,Promotion 2,0.1
13078,1829,107,9,92,5,39.99,199.95000000000002,149.85,50.10000000000002,2,Promotion 3,0.15
13091,1875,16,40,112,3,232.91,698.73,474.81000000000006,223.91999999999996,2,Promotion 3,0.15
13103,46,172,56,13,1,23.02,23.02,17.52,5.5,4,Promotion 5,0.25
13106,2328,204,14,64,3,110.59,331.77,254.21999999999997,77.55000000000001,0,Promotion 1,0.0
13109,580,128,43,46,5,76.76,383.8,281.15,102.65000000000003,4,Promotion 5,0.25
13109,2301,195,43,62,3,76.76,230.28000000000003,168.69,61.59000000000003,1,Promotion 2,0.1
13125,982,235,28,53,2,160.99,321.98,236.82,85.16000000000003,3,Promotion 4,0.2
13126,1341,180,18,95,4,149.87,599.48,464.56,134.92000000000002,3,Promotion 4,0.2
13130,269,39,26,111,1,87.42,87.42,56.47,30.950000000000003,4,Promotion 5,0.25
13138,554,271,26,114,1,87.42,87.42,56.47,30.950000000000003,0,Promotion 1,0.0
13144,268,25,24,30,3,175.8,527.4000000000001,331.62,195.7800000000001,4,Promotion 5,0.25
13144,534,39,2,71,1,198.46,198.46,154.54,43.920000000000016,0,Promotion 1,0.0
13147,1954,226,23,88,3,281.97,845.9100000000001,592.26,253.6500000000001,4,Promotion 5,0.25
13152,2387,24,15,85,3,181.37,544.11,343.14,200.97000000000003,3,Promotion 4,0.2
13153,319,148,5,68,1,22.07,22.07,16.65,5.420000000000002,2,Promotion 3,0.15
13160,1687,84,37,71,4,91.56,366.24,229.36,136.88,1,Promotion 2,0.1
13162,508,262,31,66,2,249.62,499.24,368.86,130.38,0,Promotion 1,0.0
13164,697,101,48,90,3,244.39,733.17,521.3100000000001,211.8599999999999,4,Promotion 5,0.25
13170,488,71,47,73,2,250.64,501.28,303.26,198.01999999999998,3,Promotion 4,0.2
13171,1124,5,41,39,4,41.24,164.96,108.92,56.040000000000006,4,Promotion 5,0.25
13176,1106,173,60,70,1,227.1,227.1,141.22,85.88,3,Promotion 4,0.2
13179,74,98,40,78,3,232.91,698.73,474.81000000000006,223.91999999999996,4,Promotion 5,0.25
13183,1096,7,52,51,5,159.37,796.85,544.9,251.95000000000005,4,Promotion 5,0.25
13183,1792,209,51,8,2,94.37,188.74,118.54,70.2,2,Promotion 3,0.15
13187,45,103,12,74,3,278.28,834.8399999999999,541.14,293.69999999999993,3,Promotion 4,0.2
13189,959,198,54,9,5,281.45,1407.25,1012.0999999999999,395.1500000000001,1,Promotion 2,0.1
13190,1047,58,59,2,2,268.59,537.18,324.22,212.95999999999992,3,Promotion 4,0.2
13191,1276,90,20,110,1,33.99,33.99,22.5,11.490000000000002,3,Promotion 4,0.2
13191,1536,217,60,98,5,227.1,1135.5,706.1,429.4,2,Promotion 3,0.15
13194,955,51,22,74,2,152.31,304.62,241.98,62.640000000000015,3,Promotion 4,0.2
13203,2004,110,52,23,1,159.37,159.37,108.98,50.39,1,Promotion 2,0.1
13204,1650,97,26,117,2,87.42,174.84,112.94,61.900000000000006,3,Promotion 4,0.2
13204,1791,81,8,37,5,51.91,259.54999999999995,160.65,98.89999999999995,2,Promotion 3,0.15
13206,115,249,21,103,4,151.13,604.52,456.72,147.79999999999995,1,Promotion 2,0.1
13207,2108,69,24,19,5,175.8,879.0,552.7,326.29999999999995,4,Promotion 5,0.25
13207,2448,39,55,33,2,57.74,115.48,90.84,24.64,0,Promotion 1,0.0
13210,2072,42,37,59,4,91.56,366.24,229.36,136.88,3,Promotion 4,0.2
13215,1470,246,5,67,5,22.07,110.35,83.25,27.099999999999994,1,Promotion 2,0.1
13215,1812,271,29,91,4,137.28,549.12,342.84,206.28000000000003,1,Promotion 2,0.1
13222,1672,270,25,47,3,147.31,441.93,266.4,175.53000000000003,0,Promotion 1,0.0
13224,924,4,59,111,1,268.59,268.59,162.11,106.47999999999996,0,Promotion 1,0.0
13224,1024,122,28,67,2,160.99,321.98,236.82,85.16000000000003,0,Promotion 1,0.0
13230,127,235,30,55,3,16.27,48.81,34.230000000000004,14.579999999999998,4,Promotion 5,0.25
13237,1803,94,60,86,4,227.1,908.4,564.88,343.52,4,Promotion 5,0.25
13239,2046,33,13,11,1,178.51,178.51,111.49,67.02,2,Promotion 3,0.15
13248,1603,46,49,88,4,101.97,407.88,296.44,111.44,0,Promotion 1,0.0
13252,769,251,57,8,5,136.18,680.9000000000001,472.2,208.7000000000001,4,Promotion 5,0.25
13253,908,49,55,84,5,57.74,288.7,227.10000000000002,61.599999999999966,3,Promotion 4,0.2
13255,2441,219,54,41,5,281.45,1407.25,1012.0999999999999,395.1500000000001,2,Promotion 3,0.15
13258,1827,128,54,65,5,281.45,1407.25,1012.0999999999999,395.1500000000001,4,Promotion 5,0.25
13260,2057,250,30,27,3,16.27,48.81,34.230000000000004,14.579999999999998,2,Promotion 3,0.15
13265,1612,11,11,57,2,59.47,118.94,93.64,25.299999999999997,1,Promotion 2,0.1
13272,1867,229,35,5,4,41.49,165.96,123.32,42.640000000000015,3,Promotion 4,0.2
13274,152,126,48,68,2,244.39,488.78,347.54,141.23999999999995,2,Promotion 3,0.15
13281,1671,109,18,72,1,149.87,149.87,116.14,33.730000000000004,3,Promotion 4,0.2
13283,166,151,26,7,5,87.42,437.1,282.35,154.75,3,Promotion 4,0.2
13284,1435,135,31,24,1,249.62,249.62,184.43,65.19,4,Promotion 5,0.25
13285,615,68,11,38,4,59.47,237.88,187.28,50.599999999999994,1,Promotion 2,0.1
13292,2096,103,12,16,5,278.28,1391.3999999999999,901.9,489.4999999999999,0,Promotion 1,0.0
13304,1589,85,24,76,5,175.8,879.0,552.7,326.29999999999995,2,Promotion 3,0.15
13307,1034,134,25,13,1,147.31,147.31,88.8,58.510000000000005,3,Promotion 4,0.2
13307,2170,149,60,87,3,227.1,681.3,423.65999999999997,257.64,4,Promotion 5,0.25
13311,665,262,3,9,4,34.49,137.96,97.08,40.88000000000001,1,Promotion 2,0.1
13322,1297,19,11,63,4,59.47,237.88,187.28,50.599999999999994,3,Promotion 4,0.2
13330,1014,78,29,42,1,137.28,137.28,85.71,51.57000000000001,4,Promotion 5,0.25
13330,1425,72,46,77,3,117.57,352.71,276.87,75.83999999999997,4,Promotion 5,0.25
13333,1031,97,28,34,2,160.99,321.98,236.82,85.16000000000003,4,Promotion 5,0.25
13336,258,272,20,112,5,33.99,169.95000000000002,112.5,57.45000000000002,4,Promotion 5,0.25
13336,589,207,3,18,3,34.49,103.47,72.81,30.659999999999997,3,Promotion 4,0.2
13341,550,33,42,34,1,275.64,275.64,192.32,83.32,1,Promotion 2,0.1
13341,1680,136,55,9,5,57.74,288.7,227.10000000000002,61.599999999999966,2,Promotion 3,0.15
13342,7,205,51,26,5,94.37,471.85,296.35,175.5,3,Promotion 4,0.2
13355,2157,126,24,18,5,175.8,879.0,552.7,326.29999999999995,1,Promotion 2,0.1
13361,1724,234,44,16,1,20.85,20.85,16.49,4.360000000000003,3,Promotion 4,0.2
13372,1887,128,17,88,4,287.98,1151.92,829.24,322.68000000000006,2,Promotion 3,0.15
13380,1291,219,58,68,2,297.79,595.58,450.82,144.76000000000005,3,Promotion 4,0.2
13380,1843,249,14,110,1,110.59,110.59,84.74,25.85000000000001,2,Promotion 3,0.15
13382,147,228,27,51,2,106.16,212.32,132.98,79.34,3,Promotion 4,0.2
13384,662,254,50,2,1,286.34,286.34,177.87,108.46999999999997,0,Promotion 1,0.0
13388,696,118,2,55,2,198.46,396.92,309.08,87.84000000000003,3,Promotion 4,0.2
13393,1420,181,47,99,4,250.64,1002.56,606.52,396.03999999999996,4,Promotion 5,0.25
13394,1302,245,13,17,5,178.51,892.55,557.4499999999999,335.1,4,Promotion 5,0.25
13400,1981,105,7,66,3,105.66,316.98,213.87,103.11000000000001,4,Promotion 5,0.25
13405,680,135,56,33,4,23.02,92.08,70.08,22.0,1,Promotion 2,0.1
13413,1494,38,41,82,1,41.24,41.24,27.23,14.010000000000002,0,Promotion 1,0.0
13419,850,41,16,73,2,16.61,33.22,21.12,12.099999999999998,3,Promotion 4,0.2
13422,1847,54,55,30,1,57.74,57.74,45.42,12.32,0,Promotion 1,0.0
13422,2011,178,20,14,3,33.99,101.97,67.5,34.47,1,Promotion 2,0.1
13423,1594,243,20,28,5,33.99,169.95000000000002,112.5,57.45000000000002,3,Promotion 4,0.2
13424,1498,101,8,26,5,51.91,259.54999999999995,160.65,98.89999999999995,2,Promotion 3,0.15
13426,1231,42,45,36,4,170.91,683.64,449.36,234.27999999999997,3,Promotion 4,0.2
13427,511,30,26,6,2,87.42,174.84,112.94,61.900000000000006,3,Promotion 4,0.2
13427,1550,154,27,111,1,106.16,106.16,66.49,39.67,0,Promotion 1,0.0
13432,892,29,35,10,1,41.49,41.49,30.83,10.660000000000004,3,Promotion 4,0.2
13435,1167,113,43,18,1,76.76,76.76,56.23,20.53000000000001,2,Promotion 3,0.15
13438,1313,135,42,103,2,275.64,551.28,384.64,166.64,2,Promotion 3,0.15
13438,2005,53,17,4,3,287.98,863.94,621.9300000000001,242.01,2,Promotion 3,0.15
13440,877,99,9,84,2,39.99,79.98,59.94,20.040000000000006,2,Promotion 3,0.15
13441,2260,247,31,57,4,249.62,998.48,737.72,260.76,2,Promotion 3,0.15
13457,2110,145,15,68,1,181.37,181.37,114.38,66.99000000000001,1,Promotion 2,0.1
13464,756,56,36,81,5,204.95,1024.75,766.3,258.45000000000005,1,Promotion 2,0.1
13464,1112,12,17,116,4,287.98,1151.92,829.24,322.68000000000006,0,Promotion 1,0.0
13467,903,158,17,73,1,287.98,287.98,207.31,80.67000000000002,1,Promotion 2,0.1
13470,927,196,54,89,5,281.45,1407.25,1012.0999999999999,395.1500000000001,1,Promotion 2,0.1
13479,2430,194,11,9,4,59.47,237.88,187.28,50.599999999999994,2,Promotion 3,0.15
13480,832,122,36,40,2,204.95,409.9,306.52,103.38,4,Promotion 5,0.25
13480,1277,90,29,64,1,137.28,137.28,85.71,51.57000000000001,0,Promotion 1,0.0
13485,1945,91,4,115,2,130.58,261.16,173.2,87.96000000000004,1,Promotion 2,0.1
13504,2105,142,11,2,5,59.47,297.35,234.1,63.25000000000003,0,Promotion 1,0.0
13508,499,112,38,25,4,201.23,804.92,502.88,302.03999999999996,4,Promotion 5,0.25
13508,883,68,49,92,3,101.97,305.90999999999997,222.32999999999998,83.57999999999998,3,Promotion 4,0.2
13533,1802,162,14,34,1,110.59,110.59,84.74,25.85000000000001,1,Promotion 2,0.1
13548,1351,51,7,75,3,105.66,316.98,213.87,103.11000000000001,2,Promotion 3,0.15
13553,2405,17,45,99,4,170.91,683.64,449.36,234.27999999999997,3,Promotion 4,0.2
13573,2010,242,36,11,1,204.95,204.95,153.26,51.69,4,Promotion 5,0.25
13578,41,96,18,53,5,149.87,749.35,580.7,168.64999999999998,2,Promotion 3,0.15
13584,1205,16,59,45,4,268.59,1074.36,648.44,425.91999999999985,1,Promotion 2,0.1
13586,2082,170,1,11,4,179.39,717.56,558.36,159.19999999999993,3,Promotion 4,0.2
13596,1219,261,1,40,5,179.39,896.9499999999999,697.95,198.9999999999999,3,Promotion 4,0.2
13597,1447,71,27,47,1,106.16,106.16,66.49,39.67,3,Promotion 4,0.2
13598,2279,183,31,98,5,249.62,1248.1,922.1500000000001,325.9499999999998,0,Promotion 1,0.0
13606,518,130,12,118,1,278.28,278.28,180.38,97.89999999999998,3,Promotion 4,0.2
13607,285,144,4,38,5,130.58,652.9000000000001,433.0,219.9000000000001,0,Promotion 1,0.0
13607,2006,14,43,103,1,76.76,76.76,56.23,20.53000000000001,4,Promotion 5,0.25
13611,1573,28,30,82,4,16.27,65.08,45.64,19.439999999999998,4,Promotion 5,0.25
13613,1445,86,16,42,5,16.61,83.05,52.800000000000004,30.249999999999993,2,Promotion 3,0.15
13615,1092,214,6,77,4,153.26,613.04,448.96,164.07999999999998,3,Promotion 4,0.2
13615,2370,159,11,25,1,59.47,59.47,46.82,12.649999999999999,0,Promotion 1,0.0
13619,2347,155,53,35,3,84.23,252.69,200.45999999999998,52.23000000000002,4,Promotion 5,0.25
13623,1961,199,35,20,3,41.49,124.47,92.49,31.980000000000004,1,Promotion 2,0.1
13625,1665,8,29,28,3,137.28,411.84000000000003,257.13,154.71000000000004,1,Promotion 2,0.1
13625,1711,1,1,58,4,179.39,717.56,558.36,159.19999999999993,3,Promotion 4,0.2
13626,1293,255,52,116,2,159.37,318.74,217.96,100.78,4,Promotion 5,0.25
13641,266,222,54,3,1,281.45,281.45,202.42,79.03,2,Promotion 3,0.15
13643,2413,219,41,39,2,41.24,82.48,54.46,28.020000000000003,2,Promotion 3,0.15
13644,2283,161,56,63,1,23.02,23.02,17.52,5.5,2,Promotion 3,0.15
13649,572,143,3,17,5,34.49,172.45000000000002,121.35,51.10000000000002,1,Promotion 2,0.1
13653,880,120,2,61,2,198.46,396.92,309.08,87.84000000000003,2,Promotion 3,0.15
13659,1721,243,3,82,3,34.49,103.47,72.81,30.659999999999997,4,Promotion 5,0.25
13663,150,217,8,4,2,51.91,103.82,64.26,39.55999999999999,1,Promotion 2,0.1
13663,1576,60,5,19,1,22.07,22.07,16.65,5.420000000000002,3,Promotion 4,0.2
13666,658,137,52,88,1,159.37,159.37,108.98,50.39,3,Promotion 4,0.2
13675,148,249,36,5,4,204.95,819.8,613.04,206.76,4,Promotion 5,0.25
13679,1876,189,30,69,2,16.27,32.54,22.82,9.719999999999999,3,Promotion 4,0.2
13687,1799,30,39,61,1,220.83,220.83,173.46,47.370000000000005,4,Promotion 5,0.25
